,_id
75447,53e9b945b7602d9704530c91
99811,53e99c84b7602d97025341b0
42063,53e997f1b7602d9701ff4779
92266,558bdaece4b02b9f07a3a52a
12540,558aef00e4b037c0875a09e6
100068,5b663749ab2dfb45920c11c1
86107,58437725ac44360f1082f7a5
123650,53e9a7feb7602d970313e7fb
15111,53e9be72b7602d9704b33a6f
57122,53e9b043b7602d9703aa5e7c
15995,53e9ba05b7602d970460540b
60469,53e9ba8fb7602d97046b3f55
141501,53e9afbab7602d9703a08738
87535,53e99fbcb7602d970289712f
74350,53e9b029b7602d9703a88ad7
7780,53e9ab69b7602d9703508191
136196,5a260c5717c44a4ba8a2957e
128334,557e44326fee0fe990ca84a2
92251,53e9b5b6b7602d97040fac7f
146577,53e9ad92b7602d970378de93
34072,53e9a75fb7602d9703099e02
71775,53e9b1bcb7602d9703c4ed69
40514,557e3194d19faf961d167ce1
111704,53e9b9c6b7602d97045ba92f
116198,53e9b2efb7602d9703da8e2b
42145,5550414245ce0a409eb39c3a
22977,53e9aedeb7602d970390affa
57842,557d2236f667eeed56198163
23820,5a73cbd017c44a0b3035fe8a
74344,53e99d1bb7602d97025d296a
123256,53e9b260b7602d9703d03bf9
130137,557e604ad19faf961d16947d
74935,53e9b043b7602d9703aa6be6
63069,53e9b600b7602d97041550c2
28925,53e9b71db7602d97042b476b
67911,53e99967b7602d97021a7283
34891,53e9a9a9b7602d97033079eb
76992,53e9a169b7602d9702a5acf1
1982,5c788c914895d9cbc6acec48
20306,53e9b6abb7602d9704226682
143831,53e9a94cb7602d97032a1cee
18932,53e9a22bb7602d9702b31050
114802,53e9ba4eb7602d9704663550
139626,53e9a401b7602d9702d19d77
76496,53e9be21b7602d9704ad9862
83195,53e9b281b7602d9703d26027
1999,557ea3fcf6678c77ea22479a
36481,53e9b5afb7602d97040f91ea
53215,53e99db1b7602d970266d700
54728,558a488ce4b037c0875637a6
74481,53e9aa80b7602d97033f7aa9
126634,53e99905b7602d9702140851
76285,558ae153e4b037c08759b794
33394,53e9aa2bb7602d970339a6ad
129738,53e998f0b7602d970212d235
53184,53e997ccb7602d9701fbfc5e
54931,53e9a42cb7602d9702d4a5a5
62196,53e9a09eb7602d97029842c5
104146,53e99f20b7602d97027ee57f
140282,53e9a5d3b7602d9702f00dd3
27058,53e9bd4bb7602d97049de473
39988,53e9a7c1b7602d9703100202
55303,53e99b71b7602d9702418229
143056,53e99813b7602d970202ec88
69714,53e9afb3b7602d9703a021f9
118603,53e99867b7602d97020a286c
11852,53e9a576b7602d9702e9cd14
122744,53e997ddb7602d9701fd2941
69133,573696d46e3b12023e5d4931
22528,53e9a1b6b7602d9702aaaf8d
143913,53e9af4cb7602d970398dd6f
117698,53e9b8fcb7602d97044e166c
56653,53e997f1b7602d9701ff270c
117489,573695d36e3b12023e4eb74f
116487,599c7928601a182cd261cb3f
94828,53e99d6cb7602d9702624555
14262,53e99a43b7602d97022a3a5a
99334,53e9ac21b7602d97035e35b0
112021,53e9a102b7602d97029ed5ad
82093,557d909bd19faf961d161d15
66841,53e9a96cb7602d97032c2d28
95639,53e9b968b7602d9704557bd1
149550,53e9b6c4b7602d970424d5df
101973,53e9ade1b7602d97037e861b
103949,5a260c7817c44a4ba8a2f3b9
9181,53e9b53bb7602d970406f0cd
64159,53e9ba7db7602d97046a128d
41383,53e9a8beb7602d970321016d
1941,53e9a25cb7602d9702b61780
114070,53e99d96b7602d970265485f
18104,53e9a02db7602d9702910c87
83651,53e99c75b7602d9702529e4c
118329,53e9b179b7602d9703bffb4e
9442,53e9b53bb7602d970407237c
145121,53e9ba69b7602d9704686ca9
122515,53e9aed1b7602d97038fb423
10207,53e9af00b7602d9703932c38
8072,53e9b755b7602d97042f98e2
22257,53e9b9cdb7602d97045c6d0c
134017,5c75726df56def9798810ded
84615,53e9b03cb7602d9703a994d3
144870,53e99ae7b7602d970237257f
28851,53e9afc7b7602d9703a1badf
38152,53e9b27bb7602d9703d1d722
80100,53e9b470b7602d9703f73c05
119535,5a260c5217c44a4ba8a284bf
95290,53e9b708b7602d970429b7fe
129840,53e9bdc7b7602d9704a78852
32197,53e9a4b1b7602d9702dce4d2
136213,599dc7f65d763cf99f73910f
7814,5a9cb66717c44a376ffb8a68
27053,56d92e77dabfae2eeeeb3a01
48693,53e9ab65b7602d9703501418
97328,53e99ceeb7602d97025a5c9d
57086,53e9b85cb7602d9704425899
34265,53e9a3bab7602d9702ccd94e
76066,557d9c6f6fee0fe990ca2951
114828,53e9b9e7b7602d97045e4d9d
28195,53e9a6d0b7602d97030071a6
96821,53e99d28b7602d97025da657
99073,53e9b429b7602d9703f243af
145731,53e9be3cb7602d9704afa7c7
31434,53e9a011b7602d97028f83d6
59516,53e9aea4b7602d97038c7e6b
33940,53e9be14b7602d9704aca52b
91370,5736968b6e3b12023e59627c
26486,53e9acb5b7602d9703694275
20869,558b0030e4b0b32fcb3a2770
148356,53e9a711b7602d9703044bca
119409,53e9a77bb7602d97030b6801
36240,53e9ab00b7602d9703484715
32572,557c746af66765fbb46b3e0a
37006,53e998e1b7602d97021209b5
105902,53e99e71b7602d9702734f8f
146375,53e9ab1ab7602d970349f3ac
144521,53e9987db7602d97020ba1ec
17997,5582979f0cf2bf7bae57b83e
31833,53e99b09b7602d9702398436
14994,53e9bb61b7602d97047a290a
19398,558b1bd9e4b031bae1fb8a33
123871,558ab7c6e4b031bae1f942c0
14630,53e99e54b7602d970271a34d
27763,53e9aae5b7602d97034636f5
103286,53e9b321b7602d9703deb759
9420,558a5b7d84ae84d265bd1fe8
98995,53e9b2bfb7602d9703d68f76
24231,558bc345e4b00c3c48de5358
66935,5c8ff4694895d9cbc66d3b58
34670,53e99bb9b7602d9702460c50
109249,53e9af99b7602d97039e273d
1809,53e99cbbb7602d970256eaa5
33840,53e9b068b7602d9703ad08fb
59300,58437744ac44360f10834f7d
133885,5550402b45ce0a409eb32969
28022,573696db6e3b12023e5da8d9
106762,53e9a90db7602d970325dd41
92382,53e9ad05b7602d97036e485a
79240,53e9bdefb7602d9704aa2ba4
83071,53e9a72eb7602d9703065082
59756,53e9b2f0b7602d9703daea8c
28576,53e9a7c0b7602d97030fc54e
17829,53e9b930b7602d970451be93
76369,53e9a0d9b7602d97029c2fbe
110765,53e9a026b7602d9702908d10
117951,557d16f6f667eeed561976ac
134368,53e9ad77b7602d9703768017
121419,558b4f98e4b0b32fcb3bf0e4
60146,53e9b86db7602d9704439068
96988,557d0b6a6feeaa8086da5a37
116204,53e9a6e6b7602d970301e391
56492,53e9b732b7602d97042c7781
66860,53e9ac19b7602d97035dfa59
75810,558ac409e4b031bae1f98bd7
105660,53e9a7e3b7602d9703120632
125601,599c7928601a182cd261ce90
91281,53e9a38fb7602d9702c9ede1
142644,53e9b6b0b7602d9704231489
39796,53e9a464b7602d9702d84de9
84096,53e9b61bb7602d9704171af0
57267,53e9b4dab7602d9703ffee07
58169,53e9a749b7602d9703082b7a
99006,53e9b166b7602d9703beeaed
96660,55a6953a65ce054aad6ca692
96937,55a6426e65ce054aad61ed22
68238,53e9a073b7602d970295c1e9
117744,53e9bcefb7602d97049724d5
67675,53e9aba4b7602d970354d968
31050,53e9addbb7602d97037e4bbf
147548,53e9b701b7602d9704298a8f
235,58d82facd649053542fd115e
79380,58d82fc5d649053542fd45fb
115559,53e9a16ab7602d9702a5d9ce
41312,56d87636dabfae2eee1a1710
86341,558a99cce4b037c0875815f9
7879,53e999fab7602d970224508d
64058,53e99a3cb7602d970229a231
101786,53e99c52b7602d9702504022
84849,557e8131d19faf961d16a30a
102498,53e99a4eb7602d97022b206a
7598,53e9b961b7602d970454d0dc
143530,558b2c76e4b037c0875b6c9a
27628,53e9b808b7602d97043be479
123919,5c6a25823a69b1c9e11ce941
58147,53e9afefb7602d9703a47717
74116,53e99ba3b7602d970244d2c4
121391,53e99cf4b7602d97025a8c73
5449,53e9a699b7602d9702fccf38
135972,58d82fecd649053542fdc424
3008,557fffccf6678c77ea22b8a7
65074,53e9aeaab7602d97038ce29a
33739,53e9adc2b7602d97037c47ed
41854,53e9a401b7602d9702d1caaf
24712,53e9a9cbb7602d970332bdfd
44126,53e9ad68b7602d97037507ea
20431,53e9af87b7602d97039cc9dd
54921,558a4e2de4b0b32fcb360829
36776,558b169ee4b0b32fcb3aadb9
117682,53e9ba8bb7602d97046b246a
8212,53e9a8a2b7602d97031ee578
18479,558c753be4b02b9f07a73903
22699,53e99a7fb7602d97022ef31f
122434,57a4e918ac44365e35c971ac
115825,53e9b414b7602d9703f0bcb9
143503,53e9a04ab7602d9702931d39
78671,53e9bd0bb7602d9704994b2f
73692,53e9baa6b7602d97046d3583
39634,53e9a8b7b7602d9703204f3f
59891,53e9a0bbb7602d97029a3108
49263,53e9a297b7602d9702b9d841
148185,53e9a396b7602d9702ca385f
29893,53e9bd18b7602d97049a03e9
101666,558aa0f3e4b037c087583f4f
93702,53e9bce8b7602d970496f2b9
58558,53e9b828b7602d97043dede7
74676,573696956e3b12023e59e4e4
129430,53e9b137b7602d9703bbb5b0
41836,53e9a66eb7602d9702f9ed6a
105694,53e9b55db7602d9704096ea9
28394,53e9bdbfb7602d9704a6dc9d
25139,55503f5045ce0a409eb2d688
54262,53e9b3dab7602d9703ec67ae
71581,55a5199165ceb7cb02e0e97a
105754,53e9998ab7602d97021c9fcd
5097,53e9b3abb7602d9703e8c2c8
82605,53e9bb0fb7602d970474b6d7
92575,53e9a82cb7602d97031748b6
96022,573695c56e3b12023e4df59b
79244,5582c3c00cf2a81de2664d1f
144401,53e9b9fbb7602d97045fa215
122757,53e9b68db7602d97041ff457
139368,53e9b83fb7602d97043fcd43
116788,53e9a366b7602d9702c7595c
69831,53e9a8aab7602d97031f72c0
64558,53e9bd92b7602d9704a3d69d
140350,53e9a699b7602d9702fce1d9
36832,53e9a981b7602d97032d8e15
134161,53e9a9fdb7602d97033686d7
107525,53e99b2cb7602d97023c4503
135250,558a4c7ce4b031bae1f6d04b
31984,53e9aab6b7602d97034312ae
118966,53e998b0b7602d97020e8de3
122985,53e9b9cdb7602d97045c6328
114476,53e9b464b7602d9703f66353
98996,5550415345ce0a409eb3a42d
2,53e99cedb7602d97025a045d
91373,53e9a138b7602d9702a24eba
111245,573696356e3b12023e543236
117038,558c4ab384ae6766fdf2398a
116402,53e9b755b7602d97042f7ca2
51849,564de2c50cf204b5a5cf46c0
85807,599c79b2601a182cd265b68d
46541,53e99b5eb7602d97024042c0
6830,53e9a9d3b7602d97033337ea
111526,53e99b16b7602d97023aa6dc
88612,53e9aafab7602d970347e9cc
5662,53e99fd6b7602d97028b2269
115584,53e9b9f5b7602d97045f13e6
27701,53e9bba1b7602d97047ec104
83745,56d91f9edabfae2eee95aaba
48521,573696216e3b12023e532de6
127013,53e9a36eb7602d9702c7bcea
10670,53e9be2eb7602d9704aec263
112539,53e9aeabb7602d97038cff09
99448,53e9a2c8b7602d9702bd1960
67935,53e9aee4b7602d970390f1e8
104724,53e99f34b7602d970280119c
87088,53e9aed7b7602d97038ff2fa
129383,53e9ae22b7602d97038326af
105399,53e9bccbb7602d970494e758
124474,53e9ad11b7602d97036f08e0
20680,53e9b8cdb7602d97044b196e
116656,53e99b71b7602d97024177ae
70115,53e9b0fbb7602d9703b77bca
48626,53e9b260b7602d9703d0219b
89317,53e9aec4b7602d97038ea957
97432,55503ff245ce0a409eb312be
118414,53e9ae84b7602d97038a465b
142120,53e9be57b7602d9704b19b2e
77169,53e99c44b7602d97024f64a0
34520,57a4e901ac44365e35c9513e
129047,53e9a3cdb7602d9702cdd546
42304,53e9b40eb7602d9703f06ff6
31187,53e9b815b7602d97043c8990
134203,53e9ac89b7602d970366033d
134644,53e9a26ab7602d9702b70cc9
82220,558a30cfe4b037c08755acf1
130345,555043c245ce0a409eb49317
76483,53e9af4db7602d970398f21e
20322,53e99ea0b7602d97027669bd
26969,53e9b6f4b7602d97042895ca
109895,573696976e3b12023e5a0634
71870,53e99cafb7602d970256195e
97201,53e9ac39b7602d970360152c
40086,53e9a981b7602d97032d76b3
95851,5c7775f04895d9cbc60f0317
48631,53e9ba59b7602d970467476b
95181,53e99ccab7602d9702581439
127383,53e9aab0b7602d97034299b0
43625,53e9b290b7602d9703d388f1
103062,53e9b070b7602d9703ad9761
45489,53e9b2f0b7602d9703dae633
52585,53e9bbadb7602d97047f8dc6
40906,53e9ac76b7602d970364a107
15589,53e99c7cb7602d970252f24e
111023,53e9b350b7602d9703e2aeab
92909,53e99a92b7602d970230825e
21499,53e9a650b7602d9702f80ea3
92946,53e9a508b7602d9702e26f4a
68760,53e99a14b7602d9702264cfa
53255,53e9a8a3b7602d97031f1544
90203,5c78aa3a4895d9cbc6d5c0a9
42305,53e9a41cb7602d9702d37402
100968,53e99d7ab7602d9702635d1c
23793,558b2a85e4b037c0875b6018
48564,53e9984bb7602d970207a173
31926,53e9b30ab7602d9703dcdc16
27361,56d83291dabfae2eee2beb5c
25500,53e99c58b7602d9702506f8c
38468,53e9b8dab7602d97044bc2dd
42100,53e9a8e2b7602d970322fdbc
36271,53e9b44bb7602d9703f463de
84858,53e9bc00b7602d970485df83
140719,53e9a735b7602d970306c90a
45329,53e9a98eb7602d97032eaeee
16448,53e9a0e6b7602d97029d26c7
122015,53e9b1d6b7602d9703c68e25
128653,53e9b50ab7602d970403b71e
123229,53e9a169b7602d9702a590d8
108494,57d063b9ac4436735428e745
112014,58e071be4de7566006e81d45
134893,53e9be3db7602d9704afb5f2
97226,53e9a381b7602d9702c92254
72642,573695e26e3b12023e4f8152
62605,53e9a59bb7602d9702ec5682
137733,558bf3b5e4b00c3c48df6a2c
98980,5550416245ce0a409eb3acbb
80740,53e99c43b7602d97024f0bc3
95584,53e9b655b7602d97041b18b9
93559,573696a36e3b12023e5aaa0c
30614,557d8d7d6fee0fe990ca217c
136141,53e99e71b7602d970273677b
14131,53e9bd1eb7602d97049a653c
121535,53e9a52cb7602d9702e4f2cd
5369,53e9b641b7602d970419daf5
67973,53e9a162b7602d9702a51334
107221,53e9aa86b7602d97033fd1de
83997,53e99d28b7602d97025df7ab
128918,53e9b326b7602d9703df2ec5
129641,53e9b607b7602d970415efa8
17762,53e9b9d3b7602d97045ca300
10895,558c1dd5e4b02b9f07a52e68
42483,5c86c51d4895d9cbc696e581
132105,5c8c27434895d9cbc6cd912d
90658,53e99d65b7602d970261e53a
44059,53e997f1b7602d9701ff0996
85933,53e9b66cb7602d97041d4c80
23120,53e9a54eb7602d9702e74f34
135245,53e9a162b7602d9702a5344f
123593,53e9b2d6b7602d9703d86007
130868,53e9babbb7602d97046ec128
20670,53e9a3e7b7602d9702cfcb37
9861,53e9b5fab7602d970414b6c2
147503,53e99b04b7602d9702390712
318,53e99eeeb7602d97027bbc02
104693,53e9a751b7602d9703088686
130234,53e9a711b7602d9703045dc6
3538,53e9b5d3b7602d970411ed2e
122852,53e9b72cb7602d97042c31ef
92686,53e999e0b7602d9702226d8e
97277,55a411c9c91b587b096bc283
86122,53e99a43b7602d97022a0608
4366,5550406345ce0a409eb33f6d
142179,53e9ac70b7602d97036457c8
20209,53e9b02fb7602d9703a8e493
107402,53e9b593b7602d97040d6094
57100,53e99953b7602d9702191cb8
146681,558a8edee4b0b32fcb3787ca
94607,53e99bf0b7602d970249e8cf
70685,53e9af26b7602d970395da9c
23791,5c8937ec4895d9cbc6b90ad9
138315,55503f4e45ce0a409eb2d5f6
103159,53e99eaeb7602d9702776130
65460,53e99df1b7602d97026b5532
68110,53e9bb53b7602d9704795521
98389,53e9b9f5b7602d97045eefd3
68971,558adacfe4b037c0875990ca
135371,558e0b0c0cf222bc17bbffc4
61833,53e9be51b7602d9704b11c47
17000,557d5dbcf667eeed5619b345
57198,53e998e1b7602d970211c8ed
109933,53e9af5ab7602d970399a84e
53228,53e9a4c7b7602d9702de5971
68710,53e99af7b7602d9702381b89
26200,53e9b1d6b7602d9703c66ddd
94151,55323d4345cec66b6f9ddf1e
34346,53e9b9b4b7602d97045a7b34
29844,53e9b4d9b7602d9703ffb55f
118048,53e999a6b7602d97021ec6ab
18480,53e9b51bb7602d970404d2f5
113449,557dbdb8f6678c77ea21d01b
60154,573696356e3b12023e543233
100236,53e9b89ab7602d97044710f3
1521,53e99f5cb7602d970282bf7e
142329,53e9bd1db7602d97049a5ae9
145421,53e9b699b7602d970420b43a
79276,53e9ad18b7602d97036fced8
137945,53e9a650b7602d9702f7ed41
49684,53e9a32db7602d9702c35cc1
45802,55503fcd45ce0a409eb305ef
131897,53e9a44fb7602d9702d6bcdb
76927,53e9a682b7602d9702fb46b2
11270,53e99e28b7602d97026ebf43
6904,573695486e3b12023e475ce0
125156,53e99af7b7602d97023820ad
11134,53e9ae28b7602d9703838ecc
44870,53e9b82fb7602d97043e8653
144269,5c4880dc7301396d1ffc802c
143042,53e9a9c4b7602d9703327d94
107602,53e9a74ab7602d9703082fab
37308,53e9b470b7602d9703f7316b
119649,558be248e4b0cfb70a1a6203
97086,53e9a57cb7602d9702ea2aca
19819,558a3ba3e4b037c08755ecce
34511,53e9ae69b7602d970388523c
120071,53e9a4a2b7602d9702dc132a
26382,53e9a3fbb7602d9702d112cc
26769,53e9a357b7602d9702c62619
138124,56d818f1dabfae2eee860323
103098,53e9999eb7602d97021e0878
22773,53e9bd9fb7602d9704a4cd78
7813,53e9af53b7602d97039929dc
37603,53e99afeb7602d970238f0ef
67790,53e9ab25b7602d97034b0615
89336,53e998a2b7602d97020daf94
114040,53e9b5a8b7602d97040eed32
117863,557e2dc5f6678c77ea220e0f
84983,53e9ac12b7602d97035d2a0d
58827,53e9b469b7602d9703f69797
63809,53e9a8bdb7602d970320ade7
149377,53e9a162b7602d9702a55e2c
49977,5736957c6e3b12023e49e8d9
131046,53e9b2d7b7602d9703d87523
129959,558a8c2084ae84d265be3f6c
39963,53e9b62eb7602d970418783e
97950,53e9a1afb7602d9702aa6b12
87806,53e9aa41b7602d97033ae130
67663,53e99dfeb7602d97026c254c
140819,53e9a94bb7602d970329e3c8
131288,53e9b7e0b7602d9704390bd1
9617,53e9a91bb7602d970326fccc
82962,53e9bbc8b7602d9704816611
134469,53e9b6fab7602d9704292d8c
110995,53e9bbdbb7602d970482b1c1
75437,55465f290cf2939c2feeded6
68134,558b24dbe4b037c0875b3e4d
66057,53e9a782b7602d97030bec2b
32164,5736973b6e3b12023e62b560
138781,558b18e9e4b037c0875afb9e
90571,53e9a41cb7602d9702d349b5
38761,53e9bba7b7602d97047efabe
49023,53e99e21b7602d97026e4d88
108428,53e9afacb7602d97039fa8c8
129241,53e9bd87b7602d9704a2bac8
103451,53e998c0b7602d97020fbd80
124075,53e99d1ab7602d97025cc766
135728,558c5c6184ae6766fdf2a0f5
103528,56d92ad9dabfae2eeed799b7
127849,53e9aa9cb7602d97034188d4
49508,53e9b527b7602d970405ee53
26314,53e9a03bb7602d9702921433
65972,53e99885b7602d97020c0f2e
87810,53e9ad8db7602d970378854b
58219,53e9b572b7602d97040ace65
40654,53e9ab78b7602d9703520e21
37804,53e9abf1b7602d97035ac977
24396,53e9ab78b7602d970351ac6d
62680,53e9b621b7602d9704179344
23415,53e9a5dbb7602d9702f036af
6208,53e9afbab7602d9703a0a4b6
21415,53e9a210b7602d9702b1655c
107106,53e9a4d7b7602d9702df888e
1537,53e9aaf3b7602d9703475ecb
60574,53e9ba54b7602d970466959f
15426,53e9b95bb7602d9704545e1e
82750,53e9a162b7602d9702a532ee
23950,53e9991cb7602d970215633f
13141,53e9bde2b7602d9704a968fe
127685,53e99a56b7602d97022bc394
49786,53e9aa81b7602d97033fb3e5
60316,53e99a0fb7602d9702262c1d
69814,53e9a9cbb7602d970332ba74
108682,53e99fd6b7602d97028b44a6
43274,53e99cd8b7602d970258e170
79681,53e9b39db7602d9703e80b70
93294,53e9a525b7602d9702e485a5
92330,53e9aba5b7602d9703553042
56299,53e9bcbbb7602d970493df7f
84320,53e9b331b7602d9703e001b6
2961,53e9ad12b7602d97036f2a04
84557,53e9abf1b7602d97035aed98
130056,53e9b5a2b7602d97040e8ec6
95227,53e9bd98b7602d9704a43940
103560,53e9a5c5b7602d9702eecede
54054,53e9a1d0b7602d9702ac70e7
133988,5736968d6e3b12023e597c7a
26172,558a6d45e4b0b32fcb36beaa
80001,53e99fc2b7602d9702899b1a
55853,53e9a011b7602d97028f3731
22066,55503e6745ce0a409eb29503
124722,53e9a55cb7602d9702e8341f
46873,53e9b8cdb7602d97044aeaa5
103827,53e9b6d0b7602d970425ad4c
64459,55323d9745cec66b6f9dee3f
134920,53e99f77b7602d9702849670
148578,558afccf84ae84d265c0d1d6
41407,573697736e3b12023e65a7ec
128230,53e99fa2b7602d97028768a0
103128,53e9b5c8b7602d970410fabe
133804,53e9a6d8b7602d970300bf1e
101631,53e9b403b7602d9703ef7c14
118309,573696046e3b12023e517559
5436,53e9b61bb7602d9704173d63
32295,53e9b18fb7602d9703c1b92c
31079,53e9b049b7602d9703aad6d0
63033,53e9a388b7602d9702c950d8
33761,573696366e3b12023e543381
11144,53e9ad3bb7602d970371fa3c
132996,53e9b451b7602d9703f4f347
14555,53e9b3e2b7602d9703ed2fbc
143795,53e999e0b7602d97022258e3
47046,558a340ae4b037c08755c06d
49324,53e9b6b9b7602d970424061b
104431,53e9988cb7602d97020c9597
125246,56d902d4dabfae2eeee2eb14
18779,53e9a96db7602d97032c74d0
51964,53e9a495b7602d9702db6862
5117,53e9a6d8b7602d970300b2c3
132029,53e9bb8cb7602d97047d1edf
116706,53e9aacab7602d970344bd50
36876,53e9a415b7602d9702d2fd78
52271,53e99f2db7602d97027f8d25
131731,53e9a67cb7602d9702fb150d
114534,53e9b0edb7602d9703b6901e
71512,53e9ab00b7602d9703483530
67999,53e9a97bb7602d97032d6226
146070,53e9b628b7602d9704184327
58423,53e9bcc5b7602d9704948e85
82502,557c50fbf66765fbb46aed32
99929,53e9aba5b7602d970355266c
39653,53e9a1d5b7602d9702acda94
45145,53e9a636b7602d9702f6685a
27801,53e9b049b7602d9703aac161
128594,53e9ac47b7602d97036131d1
56990,573696656e3b12023e571f62
95399,53e9afd3b7602d9703a270a1
56544,53e9b3f6b7602d9703ee90f7
146505,53e9a668b7602d9702f9b7f5
97846,53e99e4db7602d97027141f0
93191,53e9a154b7602d9702a42df7
134748,56d8fa39dabfae2eeeae1daa
48144,53e9b5dbb7602d970412b57e
135609,558a5ddde4b037c08756b56f
133996,53e9aa48b7602d97033b3ffe
16129,53e9b029b7602d9703a8651b
7231,53e9a5beb7602d9702ee6ddf
77308,558325880cf27a8ef1245624
94513,53e9a84eb7602d970319778d
70491,53e9a2fab7602d9702c053f1
36571,53e9a44fb7602d9702d6c60e
75578,558ad7b784ae84d265bff67b
22193,558b2178e4b0b32fcb3ae445
143532,53e99d51b7602d9702609238
41635,53e9b51bb7602d970404d2c6
30229,53e9a69fb7602d9702fd48f6
124562,53e9a720b7602d9703059a96
104326,53e9a343b7602d9702c4fba8
99428,53e9ae6fb7602d970388cb2f
141113,558be156e4b00c3c48df0238
116528,53e9be35b7602d9704aef612
95233,5550425145ce0a409eb418a6
72918,53e9b27bb7602d9703d202d3
126315,53e9bb44b7602d97047820c5
39105,53e9be65b7602d9704b291a8
142842,53e9abc4b7602d9703577bdd
8008,53e9a1bcb7602d9702ab133a
74071,53e9a766b7602d970309d48c
124182,558af7cbe4b0b32fcb39f4c6
74120,53e9b017b7602d9703a70568
36430,53e9ad99b7602d9703796fe2
28794,53e99b87b7602d97024300da
78495,53e9b0c2b7602d9703b37b89
62811,5843775dac44360f1083c05d
100586,53e99930b7602d970216b09d
127486,53e9a524b7602d9702e4597f
27715,56d83763dabfae2eee494da0
20030,53e9b124b7602d9703ba2ffc
75920,53e9b63ab7602d9704194e6d
38612,53e9be5db7602d9704b1ecaf
43354,53e9abe0b7602d970359bd6f
19494,53e9a3dbb7602d9702cec58d
45222,53e9bccbb7602d9704952646
136304,53e9bcefb7602d9704975334
50075,557d233df667eeed5619825c
9091,557c92b7f66765fbb46b71bb
144148,558adf1ae4b037c08759a9f4
19423,53e9a63db7602d9702f69946
83089,53e998b0b7602d97020eb9ae
74542,53e9baf6b7602d97047288f2
105009,53e9bbc8b7602d9704816fa3
67534,53e9bc0ab7602d970486f429
1122,557d3b986feeaa8086da87a6
63581,53e9a92ab7602d970327ea39
147990,558a632ee4b031bae1f75581
48306,53e9a7b3b7602d97030f11d8
64521,53e9a447b7602d9702d6493f
130881,5550492a45ce0a409eb74bcb
139417,53e9ad2db7602d9703711de4
118593,53e9b48fb7602d9703f95f86
149551,5550484745ce0a409eb6d101
134534,53e9994db7602d970218f0a4
5410,53e9b8c1b7602d97044a0b5b
22972,53e99d73b7602d970262c121
57181,53e9a70bb7602d970303e2e6
92974,53e99fd6b7602d97028b502c
13874,5550426645ce0a409eb42105
33746,557e85506fee0fe990caa3ae
120606,53e99fa2b7602d970287affc
116943,53e99d0cb7602d97025bf704
134472,58437718ac44360f1082d95f
79149,53e9ac5cb7602d970362eb1e
1245,53e9acb5b7602d9703695184
34279,55836e9a0cf27a8ef12463f4
30239,53e9acf6b7602d97036d47ce
87911,56d901addabfae2eeedb98ec
115378,53e9b6d0b7602d970425bd03
81323,558b38ff84ae84d265c22af7
142409,53e9b929b7602d97045143f5
39502,53e9b55db7602d9704096ea7
141699,53e99f11b7602d97027def13
71682,53e9b9cdb7602d97045c41f1
15373,53e9b268b7602d9703d0d86c
122655,53e9bb52b7602d9704791341
76742,53e9bcadb7602d970492d34f
142087,53e9a735b7602d970306e24e
70746,5c6a26d53a69b1c9e11de367
6812,53e9b917b7602d97044fb164
41674,53e99b8db7602d9702432e8d
47371,53e9ad98b7602d97037910a7
95491,53e9bd4bb7602d97049d870f
80826,53e9a8a9b7602d97031f6fa3
148413,53e9a343b7602d9702c4daad
44608,56d826ffdabfae2eeee3895d
17842,53e9be79b7602d9704b37c9a
54504,53e9adb0b7602d97037b38e5
28906,558ae239e4b0b32fcb397289
123296,53e9aaf4b7602d97034783c0
9296,5488ed1e45ce471f9093027f
114916,53e9b41ab7602d9703f0f898
46975,53e9b002b7602d9703a57a91
114098,53e9b839b7602d97043f9e7b
80158,53e9b268b7602d9703d0cd83
21106,53e9a3fbb7602d9702d1316d
43299,53e9b4b0b7602d9703fc4061
88840,53e9bc53b7602d97048c96ff
25658,53e9b33eb7602d9703e15c94
36407,558ad8ef84ae84d265bffe10
122320,53e99dabb7602d970266afc3
10775,53e9b904b7602d97044ec4fa
65456,53e9bdc6b7602d9704a74f9b
124716,53e9a67cb7602d9702fad3ed
28380,557d212df667eeed5619805c
41954,5c6a25833a69b1c9e11ce9d8
96381,53e9ba8bb7602d97046b1c40
120276,53e9adffb7602d970380812a
139984,558c523984ae6766fdf26524
65834,53e9a374b7602d9702c80e91
91766,53e9abb2b7602d9703562dec
114272,53e9b97cb7602d970456be6b
143131,53e9a2acb7602d9702bb63ba
100028,53e9adb0b7602d97037b28ac
129001,53e9a374b7602d9702c83b42
23374,53e9a9d8b7602d9703337b3f
74859,53e9b253b7602d9703cf1ff7
124356,53e9a169b7602d9702a5af52
115018,53e9b350b7602d9703e274de
132304,53e9b30ab7602d9703dd0689
130427,53e9aa80b7602d97033f6731
117850,53e9b775b7602d970431a563
149482,53e99aecb7602d9702376a0c
19731,5550439145ce0a409eb482a2
67972,53e9a9c4b7602d9703326adb
114521,53e9b861b7602d9704429c59
55617,53e99c91b7602d9702543155
1424,558c4b24e4b02b9f07a6450e
42611,558b31d4e4b031bae1fc0756
68519,53e9aef1b7602d9703921f2a
50970,53e99c6eb7602d9702520eae
102595,55323dcd45cec66b6f9dff6b
124437,53e99915b7602d9702153079
141134,53e9baadb7602d97046dad59
96720,53e99c3db7602d97024ed7e0
120760,53e9982cb7602d9702053dd3
